id,year,week,neutral_site,home_team,home_conference,home_points,home_elo,away_team,away_conference,away_points,away_elo,spread,margin,predicted margin
401282274,2021,13,False,UAB,Conference USA,42,1546.0,UTEP,Conference USA,25,1298.0,-13.5,-17,0.0072378563
401310752,2021,13,False,Air Force,Mountain West,48,1690.0,UNLV,Mountain West,14,1241.0,-18.5,-34,-0.0015963204
401309648,2021,13,False,South Alabama,Sun Belt,21,1254.0,Coastal Carolina,Sun Belt,27,1756.0,15.0,6,-0.10727541
401282145,2021,13,False,Arkansas,SEC,34,1622.0,Missouri,SEC,17,1366.0,-14.5,-17,-0.0035919193
401301051,2021,13,False,East Carolina,American Athletic,13,1540.0,Cincinnati,American Athletic,35,1967.0,14.5,22,-0.19106454
401301050,2021,13,False,UCF,American Athletic,17,1588.0,South Florida,American Athletic,13,1168.0,-17.0,-4,0.01124319
401309906,2021,13,False,Utah,Pac-12,28,1886.0,Colorado,Pac-12,13,1317.0,-24.0,-15,-0.0153615195
401287949,2021,13,False,Iowa State,Big 12,48,1888.0,TCU,Big 12,14,1446.0,-15.5,-34,-0.021079421
401282699,2021,13,False,NC State,ACC,34,1697.0,North Carolina,ACC,30,1658.0,-6.5,-4,-0.04827486
401309905,2021,13,False,Washington,Pac-12,13,1639.0,Washington State,Pac-12,40,1562.0,1.0,27,-0.07443589
401282700,2021,13,False,Boston College,ACC,10,1477.0,Wake Forest,ACC,41,1676.0,6.5,31,-0.10587029
401282148,2021,13,False,Georgia Tech,ACC,0,1296.0,Georgia,SEC,45,2164.0,35.5,45,-0.2978366
401308842,2021,13,False,Kent State,Mid-American,48,1332.0,Miami (OH),Mid-American,47,1506.0,1.5,-1,-0.023856293
401309597,2021,13,False,Toledo,Mid-American,49,1548.0,Akron,Mid-American,14,919.0,-28.5,-35,0.002737645
401282781,2021,13,False,Michigan,Big Ten,42,1929.0,Ohio State,Big Ten,27,2212.0,6.5,-15,-0.2717153
401301054,2021,13,False,Temple,American Athletic,14,923.0,Navy,American Athletic,38,1309.0,13.5,24,-0.105615735
401287948,2021,13,False,Baylor,Big 12,27,1748.0,Texas Tech,Big 12,24,1448.0,-14.0,-3,-0.0054724924
401282766,2021,13,False,Rutgers,Big Ten,16,1409.0,Maryland,Big Ten,40,1256.0,-1.5,24,-0.034277607
401286299,2021,13,False,Liberty,FBS Independents,16,1599.0,Army,FBS Independents,31,1557.0,-3.5,15,-0.042622793
401282147,2021,13,False,Florida,SEC,24,1634.0,Florida State,ACC,21,1501.0,-4.0,-3,0.0045647398
401301052,2021,13,False,Connecticut,FBS Independents,17,920.0,Houston,American Athletic,45,1689.0,32.0,28,-0.17953031
401282701,2021,13,False,Duke,ACC,10,1044.0,Miami,ACC,47,1564.0,20.5,37,-0.1253689
401282271,2021,13,False,Rice,Conference USA,35,1112.0,Louisiana Tech,Conference USA,31,1208.0,4.0,-4,-0.057125896
401282273,2021,13,False,North Texas,Conference USA,45,1326.0,UT San Antonio,Conference USA,23,1620.0,8.5,-22,-0.08226532
401309647,2021,13,False,Arkansas State,Sun Belt,22,1145.0,Texas State,Sun Belt,24,1153.0,-2.0,2,-0.048076242
401309649,2021,13,False,Georgia State,Sun Belt,37,1394.0,Troy,Sun Belt,10,1334.0,-6.5,-27,-0.014878115
401282268,2021,13,False,Old Dominion,Conference USA,56,1317.0,Charlotte,Conference USA,34,1198.0,-8.5,-22,-0.005816512
401309646,2021,13,False,Appalachian State,Sun Belt,27,1785.0,Georgia Southern,Sun Belt,3,1337.0,-24.5,-24,-0.030441687
401310756,2021,13,False,Wyoming,Mountain West,14,1579.0,Hawai'i,Mountain West,38,1297.0,-13.0,24,-0.016825609
401286306,2021,13,False,New Mexico State,FBS Independents,44,1007.0,UMass,FBS Independents,27,824.0,-7.0,-17,-0.043852232
401282269,2021,13,False,Southern Mississippi,Conference USA,37,1126.0,Florida International,Conference USA,17,895.0,-14.5,-20,-0.021922909
401282272,2021,13,False,Marshall,Conference USA,21,1671.0,Western Kentucky,Conference USA,53,1656.0,-1.5,32,-0.10341045
401282753,2021,13,False,Purdue,Big Ten,44,1633.0,Indiana,Big Ten,7,1308.0,-17.5,-37,-0.016805917
401282722,2021,13,False,Illinois,Big Ten,47,1407.0,Northwestern,Big Ten,14,1380.0,-7.0,-33,-0.031162616
401309908,2021,13,False,Oregon,Pac-12,38,1678.0,Oregon State,Pac-12,29,1593.0,-7.5,-9,-0.030387156
401282146,2021,13,False,Auburn,SEC,22,1680.0,Alabama,SEC,24,2195.0,20.5,2,-0.26614535
401282785,2021,13,False,Michigan State,Big Ten,30,1544.0,Penn State,Big Ten,27,1813.0,4.5,-3,-0.11152321
401282703,2021,13,False,Virginia,ACC,24,1550.0,Virginia Tech,ACC,29,1514.0,-7.0,5,-0.009239901
401282153,2021,13,False,Tennessee,SEC,45,1722.0,Vanderbilt,SEC,21,1080.0,-32.0,-24,-0.011334185
401282794,2021,13,False,Minnesota,Big Ten,23,1660.0,Wisconsin,Big Ten,13,1906.0,7.0,-10,-0.14841953
401301055,2021,13,False,SMU,American Athletic,31,1626.0,Tulsa,American Athletic,34,1466.0,-6.5,3,0.0007672813
401309909,2021,13,False,Arizona State,Pac-12,38,1652.0,Arizona,Pac-12,15,1222.0,-20.0,-23,0.002086578
401309650,2021,13,False,Louisiana,Sun Belt,21,1838.0,Louisiana Monroe,Sun Belt,16,1038.0,-21.5,-5,0.025534043
401282150,2021,13,False,LSU,SEC,27,1615.0,Texas A&M,SEC,24,1817.0,6.5,-3,-0.11545855
401287950,2021,13,False,Kansas,Big 12,28,1018.0,West Virginia,Big 12,34,1521.0,15.5,6,-0.09541793
401282270,2021,13,False,Florida Atlantic,Conference USA,17,1416.0,Middle Tennessee,Conference USA,27,1373.0,-3.5,10,-0.01287695
401301053,2021,13,False,Memphis,American Athletic,33,1483.0,Tulane,American Athletic,28,1418.0,-5.5,-5,0.0093963025
401282702,2021,13,False,Syracuse,ACC,14,1362.0,Pittsburgh,ACC,31,1738.0,12.5,17,-0.10567884
401282149,2021,13,False,Louisville,ACC,21,1688.0,Kentucky,SEC,52,1662.0,-3.0,31,-0.10436617
401287951,2021,13,False,Oklahoma State,Big 12,37,1925.0,Oklahoma,Big 12,33,1858.0,-4.0,-4,-0.1307841
401282152,2021,13,False,South Carolina,SEC,0,1441.0,Clemson,ACC,30,1855.0,11.5,30,-0.16256392
401282711,2021,13,False,Stanford,Pac-12,14,1291.0,Notre Dame,FBS Independents,45,1984.0,21.0,31,-0.2024579
401310754,2021,13,False,Colorado State,Mountain West,10,1458.0,Nevada,Mountain West,52,1589.0,3.0,42,-0.10625933
401309907,2021,13,False,UCLA,Pac-12,42,1694.0,California,Pac-12,14,1556.0,-6.5,-28,-0.03478995
401309910,2021,13,False,USC,Pac-12,31,1489.0,BYU,FBS Independents,35,1741.0,8.5,4,-0.08462061
401282156,2021,14,False,UT San Antonio,Conference USA,49,1532.0,Western Kentucky,Conference USA,41,1749.0,3.5,-8,-0.087582536
401331159,2021,14,True,Utah,Pac-12,38,1872.0,Oregon,Pac-12,10,1687.0,-3.0,-28,-0.08228664
401287953,2021,14,True,Oklahoma State,Big 12,16,1926.0,Baylor,Big 12,21,1745.0,-7.0,5,-0.091419645
401331160,2021,14,True,Northern Illinois,Mid-American,41,1243.0,Kent State,Mid-American,23,1338.0,4.0,-18,-0.026818782
401310676,2021,14,False,San Diego State,Mountain West,13,1633.0,Utah State,Mountain West,46,1462.0,-6.5,33,-0.059238695
401331161,2021,14,False,Louisiana,Sun Belt,24,1815.0,Appalachian State,Sun Belt,16,1799.0,2.5,-8,-0.112211585
401282154,2021,14,True,Alabama,SEC,41,2173.0,Georgia,SEC,24,2190.0,6.5,-17,-0.27211127
401331162,2021,14,False,Cincinnati,American Athletic,35,1979.0,Houston,American Athletic,20,1683.0,-10.5,-15,-0.0694115
401331163,2021,14,True,Wake Forest,ACC,21,1738.0,Pittsburgh,ACC,45,1742.0,3.5,24,-0.10925588
401331447,2021,14,True,Iowa,Big Ten,3,1767.0,Michigan,Big Ten,42,1988.0,12.0,39,-0.21281326
401387250,2021,14,False,California,Pac-12,24,1499.0,USC,Pac-12,14,1498.0,-4.5,-10,-0.0016882308
401301056,2021,15,False,Army,FBS Independents,13,1596.0,Navy,American Athletic,17,1330.0,7.0,4,-0.03255651
